UNITID_P,INSTNM,BRANCH,Address,City,State,Zip,sector_cd,sector_desc,total,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime
434344001,Hair in Motion Beauty Academy,Main Campus,73 HAMILTON ST,WORCESTER,MA,16042213,9,"Private for-profit, less-than 2-year",34,0,0,0,0,0,0,0,0,0,0
434362001,Northwest HVAC/R Training Center,Main Campus,811 E SPRAGUE STE 6,Spokane,WA,992022125,8,"Private nonprofit, less-than 2-year",41,0,0,0,0,0,0,0,0,0,0
434371001,Elite Beauty College 1,ELITE BEAUTY COLLEGE,8528 WESTMINSTER BLVD,WESTMINSTER,CA,92683,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
434371002,Elite Beauty College 1,Kim Anh Academy of Beauty #2,"12141 Brookhurst Street, Suite 101",Garden Grove,CA,92840,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
434380001,L T International Beauty School,Main Campus,830 North Broad Street,PHILADELPHIA,PA,19130,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
434399001,Business Skills Institute,Main Campus,"1013 W. Cheyenne Drive, Suite A",EVANSTON,WY,82930,7,"Public, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
434414001,Michigan Jewish Institute,Main Campus,25401 COOLIDGE HWY,OAK PARK,MI,48237,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,1,0,0,1
434432001,Myotherapy Institute,Main Campus,6020 S 58TH ST,LINCOLN,NE,68516,6,"Private for-profit, 2-year",33,0,0,0,0,0,0,0,0,0,0
434441001,Florida College of Integrative Medicine,Main Campus,7100 LAKE ELLENOR DR,ORLANDO,FL,328095721,3,"Private for-profit, 4-year or above",134,0,0,0,0,0,0,1,0,0,1
434469001,New Professions Technical Institute,Main Campus,4000 W FLAGLER ST.,MIAMI,FL,33134,9,"Private for-profit, less-than 2-year",289,0,0,0,0,0,0,0,0,0,0
434496001,Strand College of Hair Design,Main Campus,423 79TH AVE N,MYRTLE BEACH,SC,29572,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
434502001,Touch of Class School of Cosmetology,TOUCH OF CLASS SCHOOL OF COSMETOLOGY,5015A WESLEY ST.,Greenville,TX,75402,9,"Private for-profit, less-than 2-year",82,0,0,0,0,0,0,0,0,0,0
434502002,Touch of Class School of Cosmetology,Touch of Class School of Cosmetology #2,405 a North McDonald St.,McKinney,TX,75069,9,"Private for-profit, less-than 2-year",,,,,,,,,,,0
434520001,Branford Hall Career Institute-Southington Campus,Southington Campus,35 N MAIN ST,SOUTHINGTON,CT,6489,9,"Private for-profit, less-than 2-year",183,0,0,0,0,0,0,0,0,0,0
434539001,City College,City College-Miami Campus,9300 S Dadeland Blvd. Suite PH,MIAMI,FL,331562767,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
434548001,ITT Technical Institute-Arnold,Main Campus,1930 MEYER DRURY DR,ARNOLD,MO,63010,3,"Private for-profit, 4-year or above",912,0,0,0,0,0,0,0,0,0,0
434557001,ITT Technical Institute-Burr Ridge,Main Campus,7040 HIGH GROVE BLVD,BURR RIDGE,IL,60527,3,"Private for-profit, 4-year or above",287,0,0,0,0,0,0,0,0,0,0
434566001,ITT Technical Institute-Albany,Main Campus,13 AIRLINE DR,ALBANY,NY,12205,6,"Private for-profit, 2-year",355,0,0,0,0,0,0,5,0,0,5
434575001,ITT Technical Institute-Liverpool,Main Campus,235 GREENFIELD PKY,LIVERPOOL,NY,130886651,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
434584001,Ilisagvik College,Main Campus,360 NARL Stevenson St.,BARROW,AK,99723,4,"Public, 2-year",439,0,0,0,0,0,1,0,0,0,1
434672001,The Community College of Baltimore County,CCBC Catonsville Campus,800 S. Rolling Road,Catonsville,MD,21228,4,"Public, 2-year",19426,0,0,1,0,0,0,1,1,0,3
434672002,The Community College of Baltimore County,CCBC Essex Campus,7201 Rossville Blvd.,Baltimore,MD,212373899,4,"Public, 2-year",19426,0,0,0,0,1,0,2,4,0,7
434672003,The Community College of Baltimore County,CCBC Dundalk  Campus,7200 Sollers Point Road,Baltimore,MD,21222,4,"Public, 2-year",19426,0,0,0,0,0,0,1,0,0,1
434672004,The Community College of Baltimore County,CCBC Hunt Valley Center,11101 McCormick Road,Baltimore,MD,21031,4,"Public, 2-year",19426,,,,,,,,,,0
434672005,The Community College of Baltimore County,CCBC Owings Mills,110 Painters Mill Road,Baltimore,MD,21117,4,"Public, 2-year",19426,,,,,,,,,,0
434690001,Golf Academy of the Carolinas,The Golf Academy of the Carolinas,3268 WACCAMAW BLVD,MYRTLE BEACH,SC,29579,6,"Private for-profit, 2-year",408,0,0,0,0,0,0,0,0,0,0
434715001,Florida Coastal School of Law,Main Campus,8787 Baypine Road,JACKSONVILLE,FL,322569988,3,"Private for-profit, 4-year or above",1395,0,0,0,0,0,0,0,3,0,3
434751001,White Earth Tribal and Community College,White Earth Tribal and Community College,"Box 478, 202 -210 MAIN STREET  SOUTH,",MAHNOMEN,MN,56557,5,"Private nonprofit, 2-year",99,0,0,0,0,0,0,0,0,0,0
434812001,Beta Tech,Main Campus,8088 RIVERS AVE,North CHARLESTON,SC,294069235,9,"Private for-profit, less-than 2-year",215,0,0,0,0,0,0,0,0,0,0
434821001,Blue Cliff College-Metairie,Main Campus,3200 Cleary Avenue,Metairie,LA,70002,6,"Private for-profit, 2-year",141,0,0,0,0,0,0,0,0,0,0
434830001,Creative Images Institute of Cosmetology,Main Campus,7535 Poe Avenue,Dayton,OH,45414,6,"Private for-profit, 2-year",157,0,0,0,0,0,0,0,0,0,0
434900001,John Dewey College-Carolina Campus,JOHN DEWEY COLLEGE,ROAD 3 COMPOUND 11 LOT 7 CAROLINA INDUSTRIAL PARK,CAROLINA,PR,986,8,"Private nonprofit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
434946001,University of Phoenix-South Florida Campus,Main Campus,600 N PINE ISLAND RD STE 500,PLANTATION,FL,333241393,3,"Private for-profit, 4-year or above",2724,0,0,0,0,0,0,0,0,0,0
434946002,University of Phoenix-South Florida Campus,Cypress Creek Learning Center,550 W Cypress Creek Rd. Suite 150,Fort Lauderdale,FL,33309,3,"Private for-profit, 4-year or above",2724,0,0,0,0,0,0,0,0,0,0
434946003,University of Phoenix-South Florida Campus,Miramar Learning Center,"2400 SW 145th Avenue, Suite 150",Miramar,FL,33027,3,"Private for-profit, 4-year or above",2724,,,,,,,,,,0
434946005,University of Phoenix-South Florida Campus,Palm Beach Gardens Learning Center,"7111Fairway Drive, Suite 205",Palm Beach Gardens,FL,33418,3,"Private for-profit, 4-year or above",2724,,,,,,,,,,0
434955001,University of Phoenix-North Florida Campus,Main Campus,4500 SALISBURY ROAD #200,JACKSONVILLE,FL,322160959,3,"Private for-profit, 4-year or above",1704,0,0,0,0,0,0,1,0,0,1
434955003,University of Phoenix-North Florida Campus,Jacksonville Learning Center - Orange Park,"505 Plaza Circle, Suite 100",Orange Park,FL,32073,3,"Private for-profit, 4-year or above",1704,0,0,0,0,0,0,0,0,0,0
434964001,University of Phoenix-West Florida Campus,West Florida Campus,12802 Tampa Oaks Blvd. Suite 200,Temple Terrace,FL,336371920,3,"Private for-profit, 4-year or above",1612,0,0,0,0,0,0,0,1,0,1
434973001,University of Phoenix-Maryland Campus,Main Campus,8830 STANFORD BLVD STE 100,COLUMBIA,MD,210455424,3,"Private for-profit, 4-year or above",1284,0,0,0,0,0,0,0,0,0,0
434982001,University of Phoenix-Oklahoma City Campus,Main Campus,6501 BROADWAY EXT,OKLAHOMA CITY,OK,731168244,3,"Private for-profit, 4-year or above",887,0,0,0,0,0,0,0,0,0,0
434991001,University of Phoenix-Tulsa Campus,University of Phoenix,10810 E 45TH ST STE 103,TULSA,OK,741463801,3,"Private for-profit, 4-year or above",1016,0,0,0,0,0,0,1,0,0,1
435000001,Louisiana State University Health Sciences Center-Shreveport,Main Campus,1501 KINGS HWY,SHREVEPORT,LA,711303932,1,"Public, 4-year or above",,0,0,4,0,1,0,1,2,0,8
436003001,Central Career School,Main Campus,126 CORPORATE BLVD,SOUTH PLAINFIELD,NJ,70802408,9,"Private for-profit, less-than 2-year",72,0,0,0,0,0,0,0,0,0,0
436012001,Franklin Career Institute,Main Campus,91 N FRANKLIN ST,HEMPSTEAD,NY,115503003,8,"Private nonprofit, less-than 2-year",887,0,0,0,0,1,0,0,0,0,1
436012002,Franklin Career Institute,Brooklyn Branch,5323 Fifth Ave,Brooklyn,NY,11220,8,"Private nonprofit, less-than 2-year",887,0,0,0,0,3,0,0,0,0,3
436021001,Montessori Institute of Milwaukee,Main Campus,3195 S SUPERIOR ST STE L428,MILWAUKEE,WI,532073074,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
436030001,New Creations Academy of Hair Design,Main Campus-New Creations,3930 BEXLEY PL,SUITLAND,MD,20746,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
436067001,Pryor Beauty College,Main Campus,330 W GRAHAM,PRYOR,OK,74361,9,"Private for-profit, less-than 2-year",106,0,0,0,0,0,0,0,0,0,0
436067002,Pryor Beauty College,Grove Beauty College,63155 East 290 Road,Grove,OK,74345,9,"Private for-profit, less-than 2-year",106,0,0,0,0,0,0,0,0,0,0
436067003,Pryor Beauty College,North East Oklahoma Academy of Hair Design,3198 West Highway 412,Colcord,OK,74338,9,"Private for-profit, less-than 2-year",106,,,,,,,,,,0
436094001,Argosy University-Phoenix,Main Campus,2233 West Dunlap Avenue,PHOENIX,AZ,85021,3,"Private for-profit, 4-year or above",708,0,0,0,0,0,0,1,3,0,4
436100001,Mr Leons School of Hair Design,Main Campus,618 South Main St.,Moscow,ID,83843,6,"Private for-profit, 2-year",30,0,0,0,0,0,0,0,0,0,0
436182001,Vatterott College,"St. Joseph, Missouri",3131 FREDERICK,ST JOSEPH,MO,64506,6,"Private for-profit, 2-year",232,0,0,0,0,0,0,0,0,0,0
436191001,Vatterott College,VATTEROTT COLLEGE,12970 MAURER INDUSTRIAL DR,SUNSET HILLS,MO,631271516,3,"Private for-profit, 4-year or above",427,0,0,0,0,0,0,0,0,0,0
436225001,High-Tech Institute-Orlando,High-Tech Institute - Orlando,3710 Maguire Blvd.,ORLANDO,FL,32803,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
436261001,Southwest Acupuncture College-Boulder,Boulder Campus,6620 GUNPARK DR,BOULDER,CO,80301,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
436270001,Utah College of Massage Therapy Inc-Utah Valley,Main Campus,135 S STATE STE 12,LINDON,UT,84042,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
436289001,Valley Beauty School,Main Campus,707 MARKET ST,PARKERSBURG,WV,26101,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
436304001,River Parishes Community College,Main Campus,7384 JOHN LEBLANC BLVD,SORRENTO,LA,70778,4,"Public, 2-year",1163,0,0,0,0,0,0,0,1,0,1
436429001,Los Angeles Film School,Main Campus,6363 Sunset Blvd,Hollywood,CA,90028,99,not Dertermined yet,331,0,0,0,0,0,0,2,0,0,2
436438001,Argosy University-Orange County,Main Campus,"3501 West Sunflower Avenue, Suite 100",Santa Ana,CA,92704,3,"Private for-profit, 4-year or above",902,0,0,0,0,0,0,2,0,0,2
436465001,John Dewey College,Bayamon Campus,Industrial Park Corujo Km. 15.9 Rd #2,Bayamon,PR,9590000,8,"Private nonprofit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
436474001,Remington College-Largo Campus,Remington College - Largo Campus,8550 ULMERTON RD Unit 100,LARGO,FL,337713842,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
436483001,National American University-Bloomington,NAU-Mall of America,"7801 Metro Parkway, Suite 200",BLOOMINGTON,MN,55425,3,"Private for-profit, 4-year or above",241,0,0,0,0,0,0,0,0,0,0
436526001,American Barber Institute Inc,ABI School of Barbering & Cosmetology of Chelsea,252  West  29th  Street,New York,NY,100015271,9,"Private for-profit, less-than 2-year",119,0,0,0,0,0,0,0,0,0,0
436553001,Century College,"CENTURY COLLEGE, INC.",1316 Ponce De Leon Avenue,San Juan,PR,907,9,"Private for-profit, less-than 2-year",321,0,0,0,0,0,0,0,0,0,0
436562001,Connecticut Training Centers Inc,"Connecticut Training Center, Inc.",1137 Main Street,East Hartford,CT,6108,8,"Private nonprofit, less-than 2-year",130,0,0,0,0,0,0,0,0,0,0
436599001,FINE Mortuary College LLC,FINE Mortuary Colege,150 Kerry Place,Norwood,MA,2062,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
436614001,International Baptist College,Main Campus,2150 E SOUTHERN AVE,TEMPE,AZ,852827504,2,"Private nonprofit, 4-year or above",61,0,0,0,0,0,0,0,0,0,0
436632001,The Medical Arts School,Main Campus,"6541 Meridien Drive, Suite 113",RALEIGH,NC,276163211,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
436641001,Capps College-Foley,Main Campus,914 N MCKENZIE ST,FOLEY,AL,36535,9,"Private for-profit, less-than 2-year",190,0,0,0,0,0,0,1,0,0,1
436641002,Capps College-Foley,CAPPS COLLEGE,200 Vulcan Way,Dothan,AL,36303,9,"Private for-profit, less-than 2-year",190,0,0,0,0,0,0,0,0,0,0
436650001,Medical Training College,Medical Trainig College,10525 Plaza Americana Dr.,BATON ROUGE,LA,708165820,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
436702001,Professional Training Centers,Main Campus,13926 SW 47th Street,MIAMI,FL,33175,6,"Private for-profit, 2-year",386,0,0,0,0,0,0,0,0,0,0
436748001,New Hampshire Career Institute,New Hampshire Career Institute,130 Pembroke Road,CONCORD,NH,3301,8,"Private nonprofit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
436775001,Toni & Guy Hairdressing Academy,Main Campus,2810 E TRINITY MILLS RD STE 145,CARROLLTON,TX,75006,9,"Private for-profit, less-than 2-year",161,0,0,0,0,0,0,0,0,0,0
436784001,Universal Career Community College Inc,Main Campus,AVENUE FERNANDEZ JUNCOS 1902,SANTURCE,PR,902,9,"Private for-profit, less-than 2-year",,0,0,0,0,5,0,2,0,0,7
436809001,Willsey Institute,Main Campus,120 STUYVESANT PL,STATEN ISLAND,NY,10301,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
436818001,University of Connecticut-Tri-Campus,UConn Tri-Campus-Waterbury,99 East Main St,WATERBURY,CT,6710,1,"Public, 4-year or above",2480,0,0,0,0,0,0,0,0,0,0
436818002,University of Connecticut-Tri-Campus,UCONN Tri-Campus-Torrington,855 University Drive,Torrington,CT,6790,1,"Public, 4-year or above",2480,0,0,0,0,0,0,0,0,0,0
436818004,University of Connecticut-Tri-Campus,UCONN Tri-Campus-West Hartford,85 Lawler Rd.,West Hartford,CT,61172697,1,"Public, 4-year or above",2480,0,0,1,0,0,0,1,0,0,2
436827001,University of Connecticut-Avery Point,Main Campus,1084 SHENNECOSSETT RD,GROTON,CT,63406097,1,"Public, 4-year or above",748,0,0,0,0,0,0,0,0,0,0
436836001,University of Connecticut-Stamford,Main Campus,One University Place,STAMFORD,CT,69012315,1,"Public, 4-year or above",1270,0,0,0,0,0,0,0,0,0,0
436854001,Capri Institute of Hair Design,Capri Institute of Hair Design,45 SUNSET ST RTE 10E,SUCCASUNNA,NJ,7876,9,"Private for-profit, less-than 2-year",74,0,0,0,0,0,0,0,0,0,0
437042001,ITT Technical Institute-Saint Rose,Main Campus,140 JAMES DR E,ST ROSE,LA,70087,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,1,0,0,1
437051001,ITT Technical Institute-Richmond,Main Campus,300 GATEWAY CENTRE PKY,RICHMOND,VA,232355139,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
437060001,Vatterott College,Vatterott College - Oklahoma City,4621 NW 23 Street,OKLAHOMA CITY,OK,73127,3,"Private for-profit, 4-year or above",278,0,0,0,0,0,0,2,0,0,2
437088001,Beauty School of Middletown,Branch Campus,9 HYDE PARK MALL,HYDE PARK,NY,12538,9,"Private for-profit, less-than 2-year",38,0,0,0,0,0,0,0,0,0,0
437103001,Baton Rouge Community College,Main Campus,201 Community College Drive,BATON ROUGE,LA,70806,4,"Public, 2-year",,0,0,0,0,0,0,0,0,0,0
437112001,Star College of Cosmetology,Main Campus,705 N UNIVERSITY DR,NACOGDOCHES,TX,759614645,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
437219001,ITT Technical Institute-Lathrop,Main Campus,16916 S HARLAN RD,LATHROP,CA,95330,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
437237001,International Yacht Restoration School,Main Campus,449 THAMES ST,NEWPORT,RI,2840,5,"Private nonprofit, 2-year",40,0,0,0,0,0,0,0,0,0,0
437237002,International Yacht Restoration School,Bristol Facility,257 Franklin St. Unit 13-14,Bristol,RI,2809,5,"Private nonprofit, 2-year",40,,,,,,,,,,0
437246001,Harrisburg Area Community College-Gettysburg,Gettysburg Campus,705 OLD HARRISBURG RD STE 2,GETTYSBURG,PA,17325,4,"Public, 2-year",1663,0,0,0,0,0,0,0,0,0,0
437316001,Linfield College-Portland Campus,Linfield-Good Samaritan School of Nursing,2255 NW NORTHRUP ST,PORTLAND,OR,97210,2,"Private nonprofit, 4-year or above",,0,0,0,0,1,0,0,1,0,2
437325001,Linfield College-Adult Degree Program,Main Campus,900 SE BAKER,MCMINNVILLE,OR,971286894,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
437501001,Academy of Massage Therapy,Main Campus,"321 Main Street, 2nd Fl",Hackensack,NJ,7601,9,"Private for-profit, less-than 2-year",27,0,0,0,0,0,0,0,0,0,0
437510001,Remington College-San Diego Campus,Remington College - San Diego Campus,123 CAMINO DE LA REINA STE 100 N,SAN DIEGO,CA,92108,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,1,2,0,3
437529001,Culinary Academy of Long Island,Main Campus,125 Michael Drive,Syosset,NY,11791,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
437556001,Midwest Technical Institute,Main Campus,2731 Farmers Market Road,Springfield,IL,62707,9,"Private for-profit, less-than 2-year",0,0,0,0,0,0,0,0,0,0,0
437565001,Oklahoma Health Academy,Main Campus,2865 E SKELLY DRIVE SUITE 224,TULSA,OK,74105,9,"Private for-profit, less-than 2-year",104,0,0,0,0,0,0,0,0,0,0
437574001,Ross Medical Education Center,Main Campus,3918 N. Druid Hills Road,DECATUR,GA,30033,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
437583001,Oklahoma Health Academy,Main Campus,1939 N. Moore Avenue,Moore,OK,73160,9,"Private for-profit, less-than 2-year",120,0,0,0,0,0,0,0,0,0,0
437608001,Advanced Barber College and Hair Design,Main Campus,2818 S INTERNATIONAL,WESLACO,TX,78596,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
437635001,Academy of Health Care Professions,Main Campus,"6505 Airport Blvd., Suite 102",AUSTIN,TX,78752,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
437653001,English Center for International Women,Main Campus,"5000 MacArthur Blvd., Mills College",Oakland,CA,94613,8,"Private nonprofit, less-than 2-year",98,0,0,0,0,0,0,28,0,0,28
437662001,ICDC College,LOS ANGELES - MAIN CAMPUS,5422 Sunset Blvd.,Los Angeles,CA,90027,9,"Private for-profit, less-than 2-year",1484,0,0,0,0,0,0,0,0,0,0
437662002,ICDC College,VAN NUYS BRANCH CAMPUS,14434 Sherman Way,Van Nuys,CA,91405,9,"Private for-profit, less-than 2-year",1484,0,0,0,0,0,0,0,0,0,0
437662003,ICDC College,HUNTINGTON PARK BRANCH CAMPUS,6812 Pacific Blvd.,Huntington Park,CA,90255,9,"Private for-profit, less-than 2-year",1484,0,0,0,0,0,0,0,0,0,0
437662004,ICDC College,LAWNDALE BRANCH CAMPUS,4415 REDONDO BEACH BLVD.,LAWNDALE,CA,90260,9,"Private for-profit, less-than 2-year",1484,0,0,0,0,0,0,0,0,0,0
437705001,Monteclaro Escuela de Hoteleria y Artes Culinarias,Main Campus,Carr. 955 Km. 4.8 Barrio Palmer,Rio Grande,PR,7210000,8,"Private nonprofit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
437723001,New Community Workforce Development Center,Main Campus,201 BERGEN ST,NEWARK,NJ,7103,8,"Private nonprofit, less-than 2-year",,0,0,0,0,0,0,0,2,0,2
437732001,Dallas Nursing Institute,Dallas Nursing Institute,"12170 North Abrams Road, Suite 200",DALLAS,TX,75243,9,"Private for-profit, less-than 2-year",204,0,0,0,0,1,0,0,5,0,6
437750001,Professional Golfers Career College,Main Campus,26109 Ynez Rd.,TEMECULA,CA,925914833,6,"Private for-profit, 2-year",,0,0,0,0,0,0,3,0,0,3
437769001,Richmond School of Health and Technology,RSHT  Richmond Campus,"1601 Willow Lawn Drive, Suite 320",RICHMOND,VA,23230,9,"Private for-profit, less-than 2-year",358,0,0,0,0,0,0,0,0,0,0
437778001,Milan Institute,Milan Institute of Cosmetology - Loop,6151 NW LOOP 410,SAN ANTONIO,TX,78238,9,"Private for-profit, less-than 2-year",245,0,0,0,0,0,0,0,0,0,0
437848001,Westwood College-Anaheim,Main Campus,1551 S. Douglass Road,ANAHEIM,CA,92806,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
437857001,Ruade's School of Beauty Culture,Rudae's School Of Beauty Culture,5317 COLDWATER RD,FT WAYNE,IN,468255444,9,"Private for-profit, less-than 2-year",138,0,0,0,0,0,0,0,0,0,0
437866001,Union College-Bennett Center,Main Campus,300 BENNETT CIR,LONDON,KY,407412839,2,"Private nonprofit, 4-year or above",,0,0,0,0,1,0,0,0,0,1
437884001,Intercoast Colleges,Burbank Branch Campus,175 East Olive Avenue - third floor,Burbank,CA,91502,9,"Private for-profit, less-than 2-year",118,0,0,0,0,0,0,0,0,0,0
437927001,Western Career College-Antioch/Walnut Creek,Walnut Creek - Branch Campus,2157 Country Hills Drive,Antioch,CA,94509,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,0,0,0,0
437936001,Western Career College-San Jose,Western Career College - San Jose,6201 SAN IGNACIO,SAN JOSE,CA,95119,3,"Private for-profit, 4-year or above",,0,0,0,0,0,0,2,1,0,3
438036001,Lincoln Technical Institute,Branch Campus,106 SEBETHE DR,CROMWELL,CT,6416,9,"Private for-profit, less-than 2-year",92,0,0,0,0,0,0,0,0,0,0
438133001,Instituto Irma Valentin-Isabela,Main Campus,Carr. #2 Km. 115.2 Bo. Aceitunas,MOCA,PR,676,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
438151001,Stevens-Henager College,Salt Lake City (Murray) Campus,383 West Vine St.,MURRAY,UT,841235671,3,"Private for-profit, 4-year or above",433,0,0,0,0,0,0,0,0,0,0
438179001,International Institute of the Americas,Tucson Campus,5441 E. 22nd St. Ste. 125,TUCSON,AZ,857115444,2,"Private nonprofit, 4-year or above",,0,0,0,0,0,0,0,1,0,1
438197001,Everest Institute-Jonesboro,Branch,6431 TARA BLVD,JONESBORO,GA,302361214,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,1,0,2,0,3
438212001,McCann School of Business & Technology,Main Campus,2650 WOODGLEN RD,POTTSVILLE,PA,17901,6,"Private for-profit, 2-year",1657,0,0,0,0,0,0,0,0,0,0
438212002,McCann School of Business & Technology,Hazleton,370 Maplewood Drive,Hazle Township,PA,18202,6,"Private for-profit, 2-year",1657,0,0,0,0,0,0,0,0,0,0
438212003,McCann School of Business & Technology,Sunbury Campus,1147 N. Fourth Street,SUNBURY,PA,17801,6,"Private for-profit, 2-year",1657,0,0,0,0,0,0,0,0,0,0
438212004,McCann School of Business & Technology,Scranton Campus,2227 Scranton Carbondale Highway,Dickson City,PA,18519,6,"Private for-profit, 2-year",1657,0,0,0,0,0,0,0,0,0,0
438249001,Interface Computer School,Central Campus,N 1118 Washington,SPOKANE,WA,99201,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
438258001,Western Career College-Pleasant Hill,Western Career College - Pleasant Hill,380 CIVIC DR STE 300,PLEASANT HILL,CA,94523,6,"Private for-profit, 2-year",,0,0,0,0,0,0,0,0,0,0
438267001,Ridley-Lowell School of Business,Poughkeepsie Campus,26 SOUTH HAMILTON STREET,POUGHKEEPSIE,NY,12601,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
438276001,Vanguard Institute of Technology,Main Campus,603 Ed Carey Drive,Harlingen,TX,78550,9,"Private for-profit, less-than 2-year",,0,0,0,0,0,0,0,0,0,0
438285001,Florida College of Natural Health,Orlando Campus,2600 Lake Lucien Drive     Suite # 140,Maitland,FL,32751,6,"Private for-profit, 2-year",436,0,0,0,0,0,0,0,0,0,0
438294001,Florida College of Natural Health,Sarasota  Campus,616  67th Street Circle East,Bradenton,FL,342086087,6,"Private for-profit, 2-year",203,0,0,0,0,0,0,0,0,0,0
438337001,Modern Hairstyling Institute,Main Campus,AVE.FERNANDEZ JUNCOS #60,Carolina,PR,985,9,"Private for-profit, less-than 2-year",199,0,0,0,0,0,0,0,0,0,0
438337002,Modern Hairstyling Institute,Branch Campus,Calle Dr. Lopez #10,Fajardo,PR,738,9,"Private for-profit, less-than 2-year",199,0,0,0,0,0,0,0,0,0,0
438382001,University of Phoenix-Southern Colorado Campus,Main Campus,5725 Mark Dabling Blvd,COLORADO SPRINGS,CO,809192335,3,"Private for-profit, 4-year or above",754,0,0,0,0,0,0,0,0,0,0
438382002,University of Phoenix-Southern Colorado Campus,SOUTH CIRCLE LEARNING CENTER,2864 South Circle Dr.,Colorado Springs,CO,80906,3,"Private for-profit, 4-year or above",754,0,0,0,0,0,0,0,0,0,0
438416001,University of Phoenix-West Michigan Campus,Main Campus,318 River Ridge Dr,GRAND RAPIDS,MI,495441683,3,"Private for-profit, 4-year or above",701,0,0,0,0,0,0,0,0,0,0
438498001,Stratford University,Main Campus,7777 LEESBURG PIKE,FALLS CHURCH,VA,220432403,3,"Private for-profit, 4-year or above",1176,0,0,0,0,0,0,0,0,0,0
438504001,Universal Technical Institute of California Inc,"UNIVERSAL TECHNICAL INSTITUTE OF CALIFORNIA, INC",9494 Haven Avenue,RANCHO CUCAMONGA,CA,91730,6,"Private for-profit, 2-year",1957,0,0,0,0,0,1,4,1,0,6
438586001,American Intercontinental University-Dunwoody Campus,AIU Dunwoody,6600 PEACHTREE DUNWOODY RD 500 EMBASSY ROW,ATLANTA,GA,30328,3,"Private for-profit, 4-year or above",,0,0,0,0,0,1,0,0,0,1
438601001,American Intercontinental University,AMERICAN INTERCONTINENTAL UNIVERSITY,2250 North Commerce Pkwy,Weston,FL,33326,3,"Private for-profit, 4-year or above",969,0,0,0,0,4,0,8,0,0,12
438610001,University of Phoenix-Philadelphia Campus,Main Campus,170 SOUTH WARNER ROAD,WAYNE,PA,190872121,3,"Private for-profit, 4-year or above",1394,0,0,0,0,0,0,0,0,0,0
438610002,University of Phoenix-Philadelphia Campus,Financial District Learning Center,30 S. 17th Street,Philadelphia,PA,19103,3,"Private for-profit, 4-year or above",1394,,,,,,,,,,0
438610003,University of Phoenix-Philadelphia Campus,Bucks County Learning Center,311 New Rodgers Road,Levittown,PA,19153,3,"Private for-profit, 4-year or above",1394,,,,,,,,,,0
