UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,total,Murder,NegligentManslaughter,ForcibleSexOffense,NonforcibleSexOffense,Robbery,AggravatedAssault,Burglary,VehicleTheft,Arson,TotalCrime
426314042,Embry Riddle Aeronautical University-Worldwide,Grand Forks,344 Tuskegee Airmen Boulevard,Grand Forks AFB,ND,582056336,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314043,Embry Riddle Aeronautical University-Worldwide,Great Falls,7521 4th Avenue North,Malmstrom AFB,MT,59402,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314044,Embry Riddle Aeronautical University-Worldwide,Greensboro,c/o GTCC Aviation Center - 260 N. Regional Road,Greensboro,NC,27409,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314045,Embry Riddle Aeronautical University-Worldwide,Greenville,"McAlister Square - 225 S. Pleasantburg Drive, Suite E-7",Greenville,SC,29607,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314046,Embry Riddle Aeronautical University-Worldwide,Hartford,400 Main Street M/S 122-18 - Customer Training Service,East Hartford,CT,6108,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314047,Embry Riddle Aeronautical University-Worldwide,Holloman,"596 Fourth Street, Suite 203",Holloman Air Force Base,NM,88330,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314048,Embry Riddle Aeronautical University-Worldwide,Honolulu,"900 Hangar Avenue, Hangar Two",Hickam AFB,HI,96853,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314049,Embry Riddle Aeronautical University-Worldwide,Houston,"16441 Space Center Boulevard - Building D, Suite 200",Houston,TX,77058,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314050,Embry Riddle Aeronautical University-Worldwide,Huntsville,"IMSE-RED-HRE, 3222 Snooper Road",Redstone Arsenal (AL),AL,35898,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314051,Embry Riddle Aeronautical University-Worldwide,Hurlburt Field,"221 Lukasik Avenue, Building 90220",Hurlburt Field,FL,32544,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314052,Embry Riddle Aeronautical University-Worldwide,Incirlik,Base Building 2715A - Room 211,Incirlik Air Base,,9824,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314053,Embry Riddle Aeronautical University-Worldwide,Indianapolis,"5726 Professional Circle, Suite 120",Indianapolis,IN,46241,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314054,Embry Riddle Aeronautical University-Worldwide,Inland Empire,"1928 Graeber Street - Building 441, Room 28",March AFB,CA,92518,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314055,Embry Riddle Aeronautical University-Worldwide,Iraq-Balad,Blackjack Education Center - Joint Base Balad Bldg. 6870,APO,,9391,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314056,Embry Riddle Aeronautical University-Worldwide,Iraq-Victory,Victory Education Center (MNC-I) - Building 27B,Baghdad,,9342,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314057,Embry Riddle Aeronautical University-Worldwide,Jacksonville,855-21 St. Johns Bluff Road N.,Jacksonville,FL,32225,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314058,Embry Riddle Aeronautical University-Worldwide,Kaneohe,"5th Street, Building 220, Marine Corp Base",Kaneohe Bay,HI,96863,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314059,Embry Riddle Aeronautical University-Worldwide,Katterbach,"Katterbach Ed. Ctr., Bldg. 5818, Katterbach Army Airfield",Ansbach/Katterbach,,D-91522,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314060,Embry Riddle Aeronautical University-Worldwide,Keesler,"500 Fisher Street - Building 0701, Room 217",Biloxi,MS,39534,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314061,Embry Riddle Aeronautical University-Worldwide,Kingsville,P.O. Box 18310,Corpus Christi,TX,784808310,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314062,Embry Riddle Aeronautical University-Worldwide,Kuwait,Army Education Center - ATTN: ERAU,APO,,9366,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314063,Embry Riddle Aeronautical University-Worldwide,Lajes Field,"ERAU - PSC 76, Building T-400, Room 206","Lajes Field, Azores",,9720,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314064,Embry Riddle Aeronautical University-Worldwide,Lakenheath,"RAF Lakenheath, Building 1215","Brandon, Suffolk",,IP27 9PN,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314065,Embry Riddle Aeronautical University-Worldwide,Langley,"450 Weyland Road, Suite 114, Langley AFB",Hampton,VA,23665,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314066,Embry Riddle Aeronautical University-Worldwide,Las Vegas,"4475 England Avenue, Suite 315",Nellis AFB,NV,89191,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314067,Embry Riddle Aeronautical University-Worldwide,Laughlin,"Laughlin AFB Education Center, 201 Mitchell Boulevard",Randolph AFB,TX,781480801,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314068,Embry Riddle Aeronautical University-Worldwide,Lemoore,"824 Hancock Circle, Room 103",NAS Lemoore,CA,93245,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314069,Embry Riddle Aeronautical University-Worldwide,Little Rock,"314 MSS/DPE - 840 Leadership Drive, Suite 125",Little Rock Air Force Base,AR,72099,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314070,Embry Riddle Aeronautical University-Worldwide,Los Angeles,"5001 Airport Plaza Drive, Suite 150",Long Beach,CA,90815,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314071,Embry Riddle Aeronautical University-Worldwide,Louisville,"300 High Rise Drive, Suite 392",Louisville,KY,40213,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314072,Embry Riddle Aeronautical University-Worldwide,Luke,"7383 N. Litchfield Road - Building 1150, Room 3143",Luke AFB,AZ,85309,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314073,Embry Riddle Aeronautical University-Worldwide,Mather,3745 Whitehead Street,Mather,CA,95655,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314074,Embry Riddle Aeronautical University-Worldwide,Mayport,Building 460 - 3604 Mayport Road,Jacksonville,FL,32228,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314075,Embry Riddle Aeronautical University-Worldwide,McConnell,53474 Lawrence Court,McConnell AFB,KS,67221,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314076,Embry Riddle Aeronautical University-Worldwide,McGuire,3829 Schoolhouse Road - Building 1911,McGuire,NJ,8641,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314077,Embry Riddle Aeronautical University-Worldwide,Memphis,3221 Players Club Parkway,Memphis,TN,38125,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314078,Embry Riddle Aeronautical University-Worldwide,Miami,"5600 NW 36th Street, Suite 590",Miami,FL,33122,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314079,Embry Riddle Aeronautical University-Worldwide,Mildenhall,100 FSS/FSDE/ERAU - Unit 4925 Box 275,Bury St. Edmunds,,IP28 8NF,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314080,Embry Riddle Aeronautical University-Worldwide,Millington,"5822 Integrity Drive, Building S-241, Room 133",Millington,TN,38053,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314081,Embry Riddle Aeronautical University-Worldwide,Minneapolis,"1365 Corporate Curve Center, Suite 104",Eagan,MN,55121,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314082,Embry Riddle Aeronautical University-Worldwide,Minot,"210 Missile Avenue, Suite 223",Minot AFB,ND,58705,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314083,Embry Riddle Aeronautical University-Worldwide,Mobile,"US Coast Guard ATC, 8501 Tanner Williams Road",Mobile,AL,36608,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314084,Embry Riddle Aeronautical University-Worldwide,Moody,3010 Robinson Road - Building 328,Moody AFB,GA,31699,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314085,Embry Riddle Aeronautical University-Worldwide,Mountain Home,"665 Falcon Street, Suite 222",Mountain Home AFB,ID,83647,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314086,Embry Riddle Aeronautical University-Worldwide,NAS Jacksonville,"Building 110, 2nd Floor - Box 137, Suite 7",Jacksonville,FL,32212,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314087,Embry Riddle Aeronautical University-Worldwide,Naples,ERAU - Viale Fulco Ruddo Di Calabria,Napoli,,80177,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314088,Embry Riddle Aeronautical University-Worldwide,New Orleans,NAS Joint Reserve Base - 400 Russell Avenue,New Orleans,LA,70143,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314089,Embry Riddle Aeronautical University-Worldwide,Norfolk,"9269 First Avenue, Suite 109",NAS Norfolk,VA,235110067,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314090,Embry Riddle Aeronautical University-Worldwide,North Island,"Naval Air Station Coronado, Building 650 McCain Blvd.",San Diego,CA,921357024,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314091,Embry Riddle Aeronautical University-Worldwide,Northern Utah,7290 Weiner Street,Hill AFB,UT,84056,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314092,Embry Riddle Aeronautical University-Worldwide,Oakland,"7700 Edgewater Drive, Suite 816",Oakland,CA,94621,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314093,Embry Riddle Aeronautical University-Worldwide,Oceana,"Suite 103 - Building 531, Navy College Off.",Virginia Beach,VA,23460,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314094,Embry Riddle Aeronautical University-Worldwide,Offutt,"106 Peacekeeper Drive, Suite 806",Offutt AFB,NE,68005,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314095,Embry Riddle Aeronautical University-Worldwide,Oklahoma City,"8001 Mid America Boulevard, Suite 200",Oklahoma City,OK,73135,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314096,Embry Riddle Aeronautical University-Worldwide,Orlando,"240 East Central Parkway, Suite 4000",Altamonte Springs,FL,32701,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314097,Embry Riddle Aeronautical University-Worldwide,Palmdale,40015 North Sierra Highway,Palmdale,CA,93550,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314098,Embry Riddle Aeronautical University-Worldwide,Patuxent River,21795-B N. Shangri-La Drive,Lexington Park,MD,20653,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314099,Embry Riddle Aeronautical University-Worldwide,Pensacola,"250 Chambers Avenue - Building 634, Suite 033",NAS Pensacola,FL,325083360,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314100,Embry Riddle Aeronautical University-Worldwide,Phoenix-Chandler,"2155 W. Pecos Road, Suite 1",Chandler,AZ,85224,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314101,Embry Riddle Aeronautical University-Worldwide,Portland,"7705 N.E. Airport Way, Suite 201",Portland,OR,97218,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314102,Embry Riddle Aeronautical University-Worldwide,Ramstein,"Ramstein Ed. Center, ERAU - 435th MSS/DPE, Geb. 2120",Ramstein Flugplatz,,D-66877,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314103,Embry Riddle Aeronautical University-Worldwide,Robins,"350 MLK Jr. Boulevard - Building 380, Suite 380",Robins AFB,GA,31098,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314104,Embry Riddle Aeronautical University-Worldwide,Rockford,60 Airport Drive,Rockford,IL,61115,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314105,Embry Riddle Aeronautical University-Worldwide,Rota,Base Naval de Rota - Edificio 3293,"Rota, Cadiz",,CP11520,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314106,Embry Riddle Aeronautical University-Worldwide,San Antonio,301 B Street West,Randolph AFB,TX,78150,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314107,Embry Riddle Aeronautical University-Worldwide,San Diego,"8799 Balboa Avenue, Suite 160",San Diego,CA,92123,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314108,Embry Riddle Aeronautical University-Worldwide,Savannah,"135 Canal Street, Suite, 100",Pooler,GA,31322,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314109,Embry Riddle Aeronautical University-Worldwide,Schofield Barracks,"Schofield Education Office - Building 560, Room 202",Schofield Barracks,HI,96857,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314110,Embry Riddle Aeronautical University-Worldwide,Schriever,Education Center,Fort Carson,CO,809133153,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314111,Embry Riddle Aeronautical University-Worldwide,Seattle,"1000 Oakesdale Avenue, S.W., Suite 110",Renton,WA,98057,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314112,Embry Riddle Aeronautical University-Worldwide,Seymour Johnson,1520 Goodson Street,Seymour Johnson AFB,NC,27534,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314113,Embry Riddle Aeronautical University-Worldwide,Shaw,"398 Shaw Drive, Room 112",Shaw AFB,SC,29152,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314114,Embry Riddle Aeronautical University-Worldwide,Sheppard AFB,"426 5th Avenue - Bldg. 402, Room 302",Sheppard AFB,TX,76311,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314115,Embry Riddle Aeronautical University-Worldwide,Sigonella,"NAS1 Sigonella, ERAU - Building 318, Room 1109",Catania-Enna,,95100,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314116,Embry Riddle Aeronautical University-Worldwide,Sky Harbor,2625 East Air Lane,Phoenix,AZ,85034,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314117,Embry Riddle Aeronautical University-Worldwide,Space Coast,"1020 Central Avenue - Building 998, I Wing",Patrick AFB,FL,32925,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314118,Embry Riddle Aeronautical University-Worldwide,Spangdahlem,"ERAU, Arnold Boulevard, Geb. 316",Spangdahlem,,54529,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314119,Embry Riddle Aeronautical University-Worldwide,Spokane,92nd MSS/DPE - 6 West Castle Street,Fairchild AFB,WA,990119406,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314120,Embry Riddle Aeronautical University-Worldwide,St. Petersburg,"200 S. Hoover Boulevard, Suite 120",Tampa Fire Department,FL,33609,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314121,Embry Riddle Aeronautical University-Worldwide,Tacoma,"62 MSS/DPE - 851 Lincoln Boulevard., Suite 350",McChord AFB,WA,98438,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314122,Embry Riddle Aeronautical University-Worldwide,Tallahassee,ERAU @ TCC - 444 Apple Yard Drive,Tallahassee,FL,32304,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314123,Embry Riddle Aeronautical University-Worldwide,Tampa,"8102 Condor, Suite 116",Tampa,FL,33621,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314124,Embry Riddle Aeronautical University-Worldwide,Travis,530 Hickam Avenue,Travis AFB,CA,94535,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314125,Embry Riddle Aeronautical University-Worldwide,Tucson,355 FSS/FSDE - 5355 E. Granite Street,Davis-Monthan AFB,AZ,857073001,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314126,Embry Riddle Aeronautical University-Worldwide,Tyndall,"921 Beacon Beach Road, Building 1230, Room 48",Tyndall AFB,FL,324030120,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314127,Embry Riddle Aeronautical University-Worldwide,Vance,"400 Young Road, Room 209",Vance AFB,OK,737055711,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314128,Embry Riddle Aeronautical University-Worldwide,Vandenberg AFB,"144 Wyoming Avenue - Building 14004, Room A-3",Vandenberg AFB,CA,93437,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314129,Embry Riddle Aeronautical University-Worldwide,Ventura,"Building 17, C Avenue",Point Mugu,CA,93042,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314130,Embry Riddle Aeronautical University-Worldwide,Victorville,18368 Readiness Street - Building 717B,Victorville,CA,923947911,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314131,Embry Riddle Aeronautical University-Worldwide,Whidbey Island,3615 N. Langley Boulevard - Building 126,Oak Harbor,CA,98278,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314132,Embry Riddle Aeronautical University-Worldwide,White Sands,WSMR Army Education Center - Building 465,White Sands Missile Range,NM,88002,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
426314133,Embry Riddle Aeronautical University-Worldwide,Wiesbaden,"ERAU, Army Education Center - Am Flugplatz",Wiesbaden,,65205,2,"Private nonprofit, 4-year or above",15249,0,0,0,0,0,0,0,0,0,0
427025001,Computer Systems Institute,Main Campus,8930 Gross Point Rd,Skokie,IL,60077,9,"Private for-profit, less-than 2-year",1182,0,0,0,0,0,0,0,1,0,1
427025002,Computer Systems Institute,Chicago Campus,230 W. Monroe Suite 600,Chicago,IL,60606,9,"Private for-profit, less-than 2-year",1182,0,0,0,0,0,0,0,0,0,0
427025003,Computer Systems Institute,Lombard Campus,477 E. Butterfield Road,Lombard,IL,60148,9,"Private for-profit, less-than 2-year",1182,0,0,0,0,0,0,0,0,0,0
427025004,Computer Systems Institute,Gurnee Campus,1800 Nations Drive,Gurnee,IL,60015,9,"Private for-profit, less-than 2-year",1182,0,0,0,0,0,0,0,0,0,0
427308001,Merkaz Bnos-Business School,Main Campus,2115 Benson Avenue,Brooklyn,NY,11214,5,"Private nonprofit, 2-year",175,0,0,0,0,0,0,0,0,0,0
427335001,Lia Schorr Institute of Cosmetic Skin Care Training,Lia Schorr Institute of Cosmetic Skin Care Trainin,686 LEXINGTON AVE 4TH FL,NEW YORK,NY,100222614,9,"Private for-profit, less-than 2-year",18,0,0,0,0,0,0,0,0,0,0
427663001,ITT Technical Institute-Webster,Main Campus,1001 Magnolia Avenue,Webster,TX,77598,6,"Private for-profit, 2-year",439,0,0,0,0,0,1,1,0,0,2
427894001,CET-Alexandria,MAIN CAMPUS,"6295 EDSALL RD, PLAZA 500, STE. 220",ALEXANDRIA,VA,22312,8,"Private nonprofit, less-than 2-year",174,0,0,0,0,0,0,0,0,0,0
427919001,CET-Durham,Main Campus,807 E. MAIN STREET 2-400,DURHAM,NC,27701,8,"Private nonprofit, less-than 2-year",197,0,0,0,0,0,0,0,0,0,0
427973001,Aviation Institute of Maintenance-Chesapeake,Main Campus,2211 S. Military Highway,Chesapeake,VA,23320,6,"Private for-profit, 2-year",247,0,0,0,0,0,0,0,0,0,0
427982001,Centura College,Main Campus,7914 MIDLOTHIAN TPK,RICHMOND,VA,232355250,6,"Private for-profit, 2-year",290,0,0,0,0,0,0,0,0,0,0
427991001,Technical Education Center-Osceola,Main Campus,501 Simpson Rd,Kissimmee,FL,34744,4,"Public, 2-year",861,0,0,0,0,0,0,4,0,0,4
428000001,Miami Ad School,Main Campus,955 ALTON RD,MIAMI BEACH,FL,331395203,6,"Private for-profit, 2-year",181,0,0,0,0,2,0,0,0,0,2
428019001,Green Country Technology Center,Green Country Technology Center,PO Box 1217,OKMULGEE,OK,74447,7,"Public, less-than 2-year",328,0,0,0,0,0,0,0,0,0,0
428037001,Askins Vo-Tech,Main Campus,7716 HWY 271 S,FT SMITH,AR,72908,9,"Private for-profit, less-than 2-year",35,0,0,0,0,0,0,0,0,0,0
428055001,Nova College de Puerto Rico,Main Campus,137 DR. VEVE STREET,BAYAMON,PR,960,6,"Private for-profit, 2-year",245,0,0,0,0,0,0,0,0,0,0
428073001,Styles and Profiles Beauty College,Main Campus,119 S SECOND ST,SELMER,TN,38375,9,"Private for-profit, less-than 2-year",29,0,0,0,0,0,0,0,0,0,0
428125001,John Wesley International Barber and Beauty College,John Wesley International Barber & Beauty College,717 PINE AVE,LONG BEACH,CA,90813,9,"Private for-profit, less-than 2-year",90,0,0,0,0,0,0,0,0,0,0
428143001,Platt College,Platt College,112 S.W. Eleventh Street,Lawton,OK,735013808,9,"Private for-profit, less-than 2-year",152,0,0,0,0,0,0,0,0,0,0
428170001,Keiser Career College-Greenacres,Main Campus,"6812 Forest Hill Blvd, D1",Greenacres,FL,334130000,6,"Private for-profit, 2-year",1754,0,0,0,0,0,0,0,0,0,0
428170002,Keiser Career College-Greenacres,KEISER CAREER COLLEGE - Miami,17395 NW 59 Avenue,Miami Lakes,FL,33015,6,"Private for-profit, 2-year",1754,0,0,0,0,0,0,0,0,0,0
428170004,Keiser Career College-Greenacres,Keiser Career College - St Pete Campus,11208 Blue Heron Blvd,St Pete,FL,337160000,6,"Private for-profit, 2-year",1754,0,0,0,0,0,0,0,0,0,0
428259001,Ottawa University-Milwaukee,Additional location,245 S. Executive Drive,BROOKFIELD,WI,53005,2,"Private nonprofit, 4-year or above",419,0,0,0,0,0,0,0,0,0,0
428268001,Argosy University-Tampa,Argosy University - Tampa,"4401 North Himes Avenue, Suite 150",TAMPA,FL,33614,3,"Private for-profit, 4-year or above",742,0,0,0,0,0,0,0,0,0,0
428286001,The Illinois Institute of Art-Schaumburg,The Illinois Institute of Art - Schaumburg,"1000 Plaza Drive, Suite 100",Schaumburg,IL,601734913,3,"Private for-profit, 4-year or above",1420,0,0,0,0,0,0,0,0,0,0
428329001,Cambria-Rowe Business College,Branch Campus,422 S 13TH ST,INDIANA,PA,15701,6,"Private for-profit, 2-year",128,0,0,0,0,0,0,0,0,0,0
428392001,Klamath Community College,Main Campus,7390 South Sixth Street,KLAMATH FALLS,OR,976037121,4,"Public, 2-year",1208,0,0,0,0,0,0,0,0,0,0
428444001,The Art Institute of Phoenix,The Art Institute of Phoenix,2233 W DUNLAP AVE,PHOENIX,AZ,850212859,3,"Private for-profit, 4-year or above",1243,0,0,0,0,0,0,0,0,0,0
429076001,Michigan Theological Seminary,Main Campus,41550 E. Ann Arbor Trail,Plymouth,MI,48170,2,"Private nonprofit, 4-year or above",171,0,0,0,0,0,0,0,0,0,0
429085001,American College of Acupuncture and Oriental Med,Main Campus,9100 Park West Drive,Houston,TX,700634104,3,"Private for-profit, 4-year or above",130,0,0,0,0,0,0,0,0,0,0
429094001,Academy of Oriental Medicine,Main Campus,2700 W ANDERSON LN STE 512,AUSTIN,TX,78757,3,"Private for-profit, 4-year or above",204,0,0,0,0,0,0,0,0,0,0
429100001,Arlington Medical Institute,Main Campus,"1001 N. E. Green Oaks Blvd., Suite #190",ARLINGTON,TX,76006,9,"Private for-profit, less-than 2-year",100,0,0,0,0,3,0,1,1,0,5
429128001,Urban College of Boston,Main Campus,178 TREMONT ST 7TH FL,BOSTON,MA,21111093,5,"Private nonprofit, 2-year",617,0,0,0,0,0,0,0,0,0,0
429599001,ITT Technical Institute-Henderson,Main Campus,168 N GIBSON RD,HENDERSON,NV,89014,3,"Private for-profit, 4-year or above",1193,0,0,0,0,2,0,0,0,0,2
430050001,High-Tech Institute-Minnesota,High -Tech Institute - Minnesota,5100 Gamble Drive-2nd Floor,St. Louis Park,MN,55416,6,"Private for-profit, 2-year",357,0,0,0,0,0,0,0,0,0,0
430087001,Colorado Technical University,Denver Campus,5775 DENVER TECH CTR BLVD,GREENWOOD VILLAGE,CO,801113201,3,"Private for-profit, 4-year or above",1079,0,0,0,0,0,0,0,2,0,2
430087002,Colorado Technical University,Westminster,"1865 West 121st Avenue Building C, Suite 100",Westminster,CO,80234,3,"Private for-profit, 4-year or above",1079,0,0,0,0,0,0,0,0,0,0
430096001,Branford Hall Career Institute-Windsor Campus,Windsor Campus,995 DAY HILL RD,WINDSOR,CT,6095,9,"Private for-profit, less-than 2-year",656,0,0,0,0,0,0,0,0,0,0
430102001,Trine University-South Bend Regional Campus,Trine Unviersity - South Bend Campus,4101 Edison Lakes Parkway,Mishawaka,IN,46545,2,"Private nonprofit, 4-year or above",121,0,0,0,0,0,0,0,0,0,0
430102002,Trine University-South Bend Regional Campus,Trine University-Merrillville Site,3700 E US 30,Merrillville,IN,46410,2,"Private nonprofit, 4-year or above",121,0,0,0,0,0,0,0,0,0,0
430148001,Heald Colllege-LLC-Portland,Main Campus,6035 NE 78th Ct,PORTLAND,OR,972182852,6,"Private for-profit, 2-year",733,0,0,0,0,0,0,0,0,0,0
430157001,Golf Academy of America,Golf Academy of America,"1200 E. Altamonte Drive, Suite 1010",Altamonte Springs,FL,32701,6,"Private for-profit, 2-year",270,0,0,0,0,0,0,0,0,0,0
430166001,Golf Academy of America,Golf Academy of America,"670 N. Arizona Ave., Ste. 13",CHANDLER,AZ,85225,6,"Private for-profit, 2-year",272,0,0,0,0,0,0,0,0,0,0
430175001,Everest College-Merrillville,Everest College,8585 Broadway 2nd floor,Merrillville,IN,46410,9,"Private for-profit, less-than 2-year",946,0,0,0,0,0,0,0,0,0,0
430218001,Empire Beauty School-Bordentown,Bordentown Campus,610 Rt 206,Bordentown,NJ,8505,9,"Private for-profit, less-than 2-year",136,0,0,0,0,0,0,0,0,0,0
